case_study,table,column,sql_type,abstract_type,nullable,is_pk,fk_target_table,fk_target_column,source
OFBiz,InventoryItemDetail,accountingQuantityDiff,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,unitCost,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,orderId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,orderItemSeqId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,shipGroupSeqId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,shipmentId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,shipmentItemSeqId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,returnId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,returnItemSeqId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,workEffortId,id,string,True,False,WorkEffort,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,fixedAssetId,id,string,True,False,FixedAssetMaint,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,maintHistSeqId,id,string,True,False,FixedAssetMaint,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,itemIssuanceId,id,string,True,False,ItemIssuance,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,receiptId,id,string,True,False,ShipmentReceipt,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,physicalInventoryId,id,string,True,False,PhysicalInventory,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,reasonEnumId,id,string,True,False,Enumeration,enumId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemDetail,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,inventoryItemId,id,string,False,True,InventoryItem,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,statusId,id,string,False,True,StatusItem,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,statusDatetime,date-time,date,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,statusEndDatetime,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,changeByUserLoginId,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,ownerPartyId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemStatus,productId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTempRes,visitId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTempRes,productId,id,string,False,True,Product,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTempRes,productStoreId,id,string,False,True,ProductStore,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTempRes,quantity,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTempRes,reservedDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemType,inventoryItemTypeId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemType,parentTypeId,id,string,True,False,InventoryItemType,inventoryItemTypeId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemType,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTypeAttr,inventoryItemTypeId,id,string,False,True,InventoryItemType,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTypeAttr,attrName,id-long,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemTypeAttr,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemVariance,inventoryItemId,id,string,False,True,InventoryItem,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemVariance,physicalInventoryId,id,string,False,True,PhysicalInventory,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemVariance,varianceReasonId,id,string,True,False,VarianceReason,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemVariance,availableToPromiseVar,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemVariance,quantityOnHandVar,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemVariance,comments,comment,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelType,inventoryItemLabelTypeId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelType,parentTypeId,id,string,True,False,InventoryItemLabelType,inventoryItemLabelTypeId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelType,hasTable,indicator,boolean,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelType,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabel,inventoryItemLabelId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabel,inventoryItemLabelTypeId,id,string,True,False,InventoryItemLabelType,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabel,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelAppl,inventoryItemId,id,string,False,True,InventoryItem,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelAppl,inventoryItemLabelTypeId,id,string,False,True,InventoryItemLabelType,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelAppl,inventoryItemLabelId,id,string,True,False,InventoryItemLabel,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryItemLabelAppl,sequenceNum,numeric,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,inventoryTransferId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,statusId,id,string,True,False,StatusItem,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,inventoryItemId,id,string,True,False,InventoryItem,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,facilityId,id,string,True,False,Facility,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,locationSeqId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,containerId,id,string,True,False,Container,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,facilityIdTo,id,string,True,False,Facility,facilityId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,locationSeqIdTo,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,containerIdTo,id,string,True,False,Container,containerId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,itemIssuanceId,id,string,True,False,ItemIssuance,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,sendDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,receiveDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,InventoryTransfer,comments,comment,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,Lot,lotId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,Lot,creationDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,Lot,quantity,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,Lot,expirationDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,PhysicalInventory,physicalInventoryId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,PhysicalInventory,physicalInventoryDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,PhysicalInventory,partyId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,PhysicalInventory,generalComments,comment,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,VarianceReason,varianceReasonId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,VarianceReason,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPaymentMethodType,productId,id,string,False,True,Product,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPaymentMethodType,paymentMethodTypeId,id,string,False,True,PaymentMethodType,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPaymentMethodType,productPricePurposeId,id,string,False,True,ProductPricePurpose,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPaymentMethodType,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPaymentMethodType,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPaymentMethodType,sequenceNum,numeric,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,productId,id,string,False,True,Product,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,productPriceTypeId,id,string,False,True,ProductPriceType,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,productPricePurposeId,id,string,False,True,ProductPricePurpose,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,currencyUomId,id,string,False,True,Uom,uomId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,productStoreGroupId,id,string,False,True,ProductStoreGroup,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,fromDate,date-time,date,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,price,currency-precise,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,termUomId,id,string,True,False,Uom,uomId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,customPriceCalcService,id,string,True,False,CustomMethod,customMethodId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,priceWithoutTax,currency-precise,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,priceWithTax,currency-precise,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,taxAmount,currency-precise,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,taxPercentage,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,taxAuthPartyId,id,string,True,False,Party,partyId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,taxAuthGeoId,id,string,True,False,Geo,geoId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,taxInPrice,indicator,boolean,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,createdDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,createdByUserLogin,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,lastModifiedDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPrice,lastModifiedByUserLogin,id-vlong,string,True,False,UserLogin,userLoginId,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAction,productPriceRuleId,id,string,False,True,ProductPriceRule,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAction,productPriceActionSeqId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAction,productPriceActionTypeId,id,string,True,False,ProductPriceActionType,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAction,amount,fixed-point,number,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAction,rateCode,short-varchar,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceActionType,productPriceActionTypeId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceActionType,description,description,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAutoNotice,productPriceNoticeId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAutoNotice,facilityId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAutoNotice,runDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAutoNotice,fromDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceAutoNotice,thruDate,date-time,date,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceChange,productPriceChangeId,id,string,False,True,,,applications/datamodel/entitydef/product-entitymodel.xml
OFBiz,ProductPriceChange,productId,id,string,True,False,,,applications/datamodel/entitydef/product-entitymodel.xml
